Neo Reference ID,Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Eccentricity,Orbital Period,Hazardous
2177049,19.7,0.682401509,11.60689093,41784.80736,37596292,0,0.614468558,616.2984407,TRUE
3174184,24.4,0.078350176,8.388458511,30198.45064,1964052,0,0.609949939,1451.700506,FALSE
3395309,17.8,1.636967205,30.88928302,111201.4189,64719388,2,0.728652109,346.3456026,FALSE
3523340,21.4,0.311917671,11.84799219,42652.77188,22502812,6,0.433733404,753.4933621,FALSE
3596842,22.6,0.179489885,19.3976312,69831.47231,38919892,2,0.435852164,240.204997,FALSE
3655761,27.4,0.019680675,13.25316474,47711.39306,41733864,6,0.158291038,315.5506087,FALSE
3766184,19.6,0.714562102,16.85943842,60693.97831,73678360,5,0.338138107,822.5299904,FALSE
3766164,24.6,0.07145621,11.49820845,41393.55042,22222310,2,0.223725357,413.3928677,FALSE
3778076,23.331,0.128185818,17.25654426,62123.55934,58298752,7,0.446780374,355.8639832,FALSE
3399122,21.6,0.284472297,39.14429875,140919.4755,19189912,9,0.636968299,1269.265018,FALSE
2090403,17.6,1.794898848,11.30760621,40707.38237,60030812,0,0.280150989,500.9909193,TRUE
3378732,21.1,0.358129403,12.40125268,44644.50965,27228930,2,0.173751674,350.1688164,FALSE
3775251,24.377,0.079184464,8.845575042,31844.07015,23205968,7,0.412240211,554.6932929,FALSE
2101869,19.3,0.820427065,26.97021458,97092.77247,43798088,0,0.610991398,756.1528457,TRUE
2350964,18.6,1.132504611,28.93788873,104176.3994,35248308,0,0.171168272,601.5629793,FALSE
3285073,20.1,0.567596853,12.86863537,46327.08735,44114420,2,0.319860495,352.0743612,FALSE
3402620,20.8,0.411187571,8.388265851,30197.75706,17220066,5,0.63915842,1694.743781,FALSE
3525129,26.8,0.025944182,18.03933299,64941.59878,50216168,6,0.255733578,342.6746854,FALSE
3402609,24.2,0.08590926,8.026648989,28895.93636,4273722.5,7,0.581856908,1405.060993,FALSE
2231134,17.1,2.259643771,15.49532114,55783.1561,48363668,0,0.495579659,1013.1937,FALSE
2413260,19.4,0.783501764,16.57628891,59674.64007,73127368,0,0.381514939,249.971594,TRUE
3076622,23,0.149293183,8.821179154,31756.24496,40098756,5,0.3276733,635.330012,FALSE
3332535,28.4,0.012417666,2.980610669,10730.19841,16893044,3,0.08300439,370.8775035,FALSE
3402616,21.1,0.358129403,15.51578275,55856.81791,19302260,1,0.441355614,765.4054672,FALSE
3402647,21.8,0.259441818,1.956978332,7045.121994,35595236,1,0.340681985,899.6824063,FALSE
3536565,24.5,0.074823838,11.88996764,42803.88349,31798674,7,0.151509307,350.2113617,FALSE
3710019,21.3,0.326617897,17.08836423,61518.11123,39920852,5,0.287896403,636.5346386,FALSE
3404128,23.9,0.098637028,12.26465912,44152.77284,3615182.5,7,0.625257354,1379.943295,FALSE
2162567,19.9,0.622357573,8.168910991,29408.07957,10754301,0,0.25010244,508.9766637,TRUE
2163693,16.3,3.266178975,24.17375758,87025.52727,65339988,0,0.322149302,233.0220273,FALSE
3402249,24.9,0.062235757,15.44380016,55597.68059,371208.0313,6,0.469460256,423.1197329,FALSE
3402366,28.1,0.014257388,4.343961393,15638.26102,950982.5625,6,0.146856261,415.1186366,FALSE
3402615,26.6,0.02844723,10.28673854,37032.25876,2217596.5,7,0.361292575,491.9592305,FALSE
3405148,22.2,0.215794305,14.96564178,53876.31042,41454496,8,0.673563246,342.6717867,FALSE
3507718,21.8,0.259441818,21.85752649,78687.09538,54654592,1,0.218020792,371.8796583,TRUE
3638501,20.7,0.430566244,14.15888637,50971.99091,38204064,6,0.598267711,914.3089194,FALSE
3764727,28.8,0.010328565,5.314608781,19132.59161,7037758.5,7,0.237907753,298.0788473,FALSE
3780644,24.621,0.070768498,7.492703182,26973.73146,5132856.5,5,0.229500748,401.6526274,FALSE
3713943,25.7,0.043056624,9.591643863,34529.91791,23329430,7,0.416492304,856.5990848,FALSE
2022099,17.9,1.563291544,9.646434695,34727.1649,62483576,0,0.276234736,423.937587,FALSE
2322705,19.3,0.820427065,22.29285543,80254.27955,37174832,0,0.689017128,1467.964354,FALSE
2369057,21.3,0.326617897,15.3106864,55118.47104,15283416,0,0.614990416,707.8624941,TRUE
3402364,24.9,0.062235757,9.178786545,33043.63156,5475577,8,0.368006127,639.0618069,FALSE
3402248,21.4,0.311917671,9.206506295,33143.42266,48371312,0,0.151815489,608.7178234,FALSE
3517314,26.2,0.034201093,16.75473182,60317.03453,55615548,6,0.379549097,757.5688089,FALSE
3740038,21.8,0.259441818,10.71067269,38558.42168,65286268,4,0.382183543,977.794776,FALSE
3756946,24.7,0.068240151,11.66029963,41977.07867,33579644,6,0.162400811,407.3053613,FALSE
3406335,25,0.059434687,13.06333335,47028.00007,6722942,9,0.395386436,731.6361999,FALSE
2437846,19.5,0.748238376,21.22768067,76419.65041,45581744,0,0.35241093,656.8721092,FALSE
3402610,19.2,0.859092601,27.14842389,97734.32602,73697576,1,0.587468105,197.0973799,FALSE
3404126,23.7,0.108153351,6.779242247,24405.27209,25159524,6,0.503717634,1275.561215,FALSE
3405335,27.1,0.022596438,9.033342107,32520.03159,1162196.5,7,0.429904534,740.3768633,FALSE
3404526,22.2,0.215794305,16.34450667,58840.22401,6241790,1,0.538793036,423.3080153,FALSE
3406893,24.8,0.065168838,5.754958031,20717.84891,1949933.25,6,0.344348652,681.6327925,FALSE
3610358,18.9,0.986370281,20.30243159,73088.75373,66033704,0,0.687215532,892.9794953,FALSE
3404492,25.6,0.045085821,3.822056731,13759.40423,13022542,6,0.381800141,845.4134346,FALSE
2407324,20.7,0.430566244,11.41540633,41095.46279,28216964,0,0.522265974,750.9627594,FALSE
3327361,23,0.149293183,28.77580545,103592.8996,62525404,8,0.517877799,379.3702295,FALSE
3368404,25.8,0.041118757,2.63680291,9492.490475,12533409,2,0.115836051,358.3834165,FALSE
3394069,18.2,1.361570015,21.43302337,77158.88415,62168472,2,0.739462106,1214.079089,TRUE
3606220,20.9,0.392681082,22.41339518,80688.22264,57936188,1,0.62693658,1511.493368,TRUE
3758850,25.9,0.039268108,19.29671829,69468.18585,16964136,6,0.743279841,1501.810509,FALSE
3408699,25.9,0.039268108,9.923496569,35724.58765,990719.25,7,0.414011425,644.2923393,FALSE
3408697,22.9,0.156329154,4.833374469,17400.14809,20647992,0,0.411585208,975.1309363,FALSE
3471976,27.7,0.017141151,14.94623817,53806.4574,42246592,7,0.220000002,436.8854496,FALSE
3648863,19.2,0.859092601,38.31819429,137945.4995,61956764,2,0.488259181,426.2285941,FALSE
3683396,20.6,0.450858206,36.29373728,130657.4542,56816624,7,0.597620331,611.7387263,FALSE
3404524,22.8,0.163696721,8.960445471,32257.60369,5031688,7,0.586577294,1302.750461,FALSE
2009856,17.4,1.968067451,24.72435495,89007.67781,55278944,0,0.625930196,1226.448409,TRUE
2175706,18.4,1.241766613,21.71108402,78159.90249,53262736,0,0.349817583,395.2547273,TRUE
2434326,18.4,1.241766613,20.08762152,72315.43748,50526684,1,0.531198021,184.9187855,TRUE
3278402,24.7,0.068240151,17.13567218,61688.41983,62739036,0,0.212718695,281.9104629,FALSE
3407944,19.8,0.651688382,21.26438276,76551.77795,45398228,0,0.776595363,478.7911967,FALSE
3409437,19.8,0.651688382,14.65601069,52761.63848,66576492,1,0.280810658,524.5576439,FALSE
2274138,17.8,1.636967205,22.39233112,80612.39204,23564486,0,0.568933341,556.4383708,FALSE
2301011,18.4,1.241766613,24.75176144,89106.34118,49913504,1,0.545206101,676.9151092,FALSE
3102780,21.5,0.297879063,2.151081813,7743.894527,71813344,0,0.456454759,1081.31286,FALSE
3397141,17.5,1.879489824,19.67036577,70813.31678,38666960,0,0.618779996,1609.821777,FALSE
3408076,19.6,0.714562102,4.298924802,15476.12929,51866556,1,0.454253359,1198.079745,FALSE
3409708,19.6,0.714562102,11.15012404,40140.44655,66935936,1,0.277908964,622.2714189,FALSE
3433367,21.2,0.342010925,22.96893455,82688.16437,74195952,2,0.094746766,496.8172849,FALSE
3654483,25.5,0.04721065,3.198776369,11515.59493,28194206,5,0.106429092,439.0612387,FALSE
3467261,22.1,0.225964377,14.61273053,52605.82991,44674524,6,0.248947069,390.9176743,FALSE
2496001,17.5,1.879489824,19.67036574,70813.31666,38666960,0,0.618779996,1609.821777,FALSE
2186823,19.2,0.859092601,18.79827106,67673.77583,45359876,0,0.676839555,483.1532857,FALSE
2242643,17.4,1.968067451,38.54850318,138774.6114,38202256,0,0.864332759,907.363599,TRUE
3519518,24.4,0.078350176,16.643617,59917.02121,60080236,2,0.150311606,381.5504099,FALSE
3563921,19.7,0.682401509,6.929617243,24946.62208,70487192,1,0.051857832,550.8471309,FALSE
3726791,21.9,0.247765013,7.660290726,27577.04661,69715904,3,0.266529132,490.802629,TRUE
2482244,19.8,0.651688382,6.929614892,24946.61361,70487176,0,0.051892001,550.8141409,FALSE
2418094,19.3,0.820427065,20.50836544,73830.11557,46670948,0,0.441140695,661.8611382,TRUE
3350777,20,0.594346868,10.15916027,36572.97697,33385626,1,0.486103212,690.495563,FALSE
3409990,20.8,0.411187571,12.3103149,44317.13362,70185320,1,0.648447707,702.7355762,FALSE
3477940,28.9,0.009863703,6.475912769,23313.28597,8830357,7,0.261832336,416.0786939,FALSE
3767163,26,0.037500752,8.537612121,30735.40363,27078398,7,0.267622161,545.266483,FALSE
3763268,26.2,0.034201093,23.46431043,84471.51753,72204800,5,0.327992075,457.0702859,FALSE
3410588,23.7,0.108153351,8.145436653,29323.57195,8912648,7,0.512000947,1155.055675,FALSE
3412892,25.1,0.056759685,13.46023906,48456.86063,4274970,8,0.439187644,575.2565892,FALSE
3530352,19.9,0.622357573,34.8906411,125606.308,67802096,8,0.765186647,758.7045761,FALSE
3518265,26.1,0.03581294,4.654778475,16757.20251,25415092,6,0.050119396,371.41798,FALSE
3718388,22.9,0.156329154,6.67454776,24028.37193,35691284,5,0.487752835,1286.542415,FALSE
3744851,26.9,0.024776501,19.04783015,68572.18854,52585968,7,0.500475824,965.2755761,FALSE
3766499,19.6,0.714562102,12.41376013,44689.53646,29940114,4,0.36886867,667.8601278,TRUE
2175921,18.3,1.30028927,13.86376513,49909.55446,62397904,0,0.483858695,585.0244746,FALSE
3402642,25.7,0.043056624,2.766245988,9958.485558,26528352,0,0.176631872,485.4982356,FALSE
3607411,20.3,0.517654482,15.19864881,54715.13572,17855270,1,0.6159617,279.8622632,FALSE
3772982,24.821,0.064541637,4.232515502,15237.05581,35634080,6,0.1277041,413.6122444,FALSE
3412932,23.2,0.136157002,13.20378376,47533.62153,3408286,7,0.528938612,816.0808309,FALSE
3414403,22.2,0.215794305,14.48517313,52146.62326,8247103.5,9,0.649473909,1239.760077,FALSE
2088254,17.6,1.794898848,12.13498919,43685.96109,72339232,0,0.629687962,469.4604493,TRUE
3275203,19.3,0.820427065,17.27183657,62178.61165,36114628,0,0.5318331,1124.570013,TRUE
3409990,20.8,0.411187571,15.48308667,55739.11201,68406840,1,0.648447707,702.7355762,FALSE
3449084,18.7,1.081533507,7.339677679,26422.83964,74324272,0,0.27571541,418.8770147,FALSE
2484795,18.7,1.081533507,7.3396854,26422.86744,74324304,0,0.275738863,418.8297261,FALSE
3767037,21.7,0.271668934,8.724668883,31408.80798,43218540,3,0.305772299,330.9028958,TRUE
3414394,21.9,0.247765013,12.25639178,44123.01042,8178760.5,8,0.564905013,949.2288244,TRUE
2090367,17.8,1.636967205,13.55715322,48805.7516,23704250,0,0.426372175,453.7413001,FALSE
3102756,22.7,0.171411509,9.176607016,33035.78526,31765442,2,0.162196079,320.8136523,FALSE
3736203,21.7,0.271668934,5.843494083,21036.5787,21319936,7,0.247937849,632.5297347,FALSE
3423200,22,0.23661375,17.12103183,61635.71458,6552006.5,8,0.598344816,950.1958048,FALSE
3170231,21.6,0.284472297,14.66145328,52781.2318,56320092,0,0.486207215,438.7768809,TRUE
3370284,18.8,1.032856481,28.09717726,101149.8381,61030036,1,0.59505838,718.3028451,FALSE
3398088,24.8,0.065168838,5.086393657,18311.01716,26161420,6,0.120079697,339.8194676,FALSE
3429819,21.8,0.259441818,7.117107967,25621.58868,15814503,2,0.334190344,691.4556093,TRUE
3674340,20.5,0.472106499,24.14879929,86935.67746,57499212,1,0.49384351,540.7320158,FALSE
3645088,21.2,0.342010925,24.21572952,87176.62625,33335426,6,0.645558537,917.6929971,FALSE
2367390,19.1,0.899580388,12.35484356,44477.43681,29879156,0,0.364028377,623.0737752,FALSE
3175328,21.4,0.311917671,15.98811747,57557.22289,54184704,2,0.391311197,380.265042,FALSE
3248972,24.5,0.074823838,17.02066314,61274.38729,54092676,7,0.249409471,494.5178115,FALSE
3423199,21.7,0.271668934,5.627192068,20257.89144,25722142,5,0.459965639,1133.865977,FALSE
3607480,21.6,0.284472297,7.284100758,26222.76273,42089404,0,0.534972049,1443.109302,FALSE
3721991,19.3,0.820427065,15.14455903,54520.41253,27916358,4,0.627135179,847.0439291,FALSE
3726446,27,0.023661375,8.811197602,31720.31137,18743808,6,0.193535065,511.4838095,FALSE
3581669,21.9,0.247765013,33.64869915,121135.3169,56763624,2,0.708408781,316.865886,TRUE
3423604,21.6,0.284472297,21.24741506,76490.69422,25342554,9,0.368704454,692.0332034,FALSE
3425607,24.2,0.08590926,8.315103721,29934.37339,3907511.75,7,0.60669292,1585.332824,FALSE
3426412,22.5,0.187948982,10.25487529,36917.55105,5486072,8,0.377840289,588.2304309,FALSE
2035107,16.7,2.716689341,7.837502395,28215.00862,6846724.5,0,0.144305535,443.0555911,TRUE
2428694,19.4,0.783501764,21.20354145,76332.74922,8956002,0,0.648188344,740.4431036,FALSE
3314048,24.2,0.08590926,5.867889927,21124.40374,6269299,6,0.128312727,380.8973217,FALSE
3409964,20.8,0.411187571,8.484389678,30543.80284,32999134,2,0.296206129,394.1587792,TRUE
3423024,22.1,0.225964377,15.50505908,55818.21269,6665349.5,1,0.494676504,579.1263231,TRUE
3725154,22.4,0.196806745,6.939030077,24980.50828,30996942,5,0.484043002,1275.90055,FALSE
3424289,21.3,0.326617897,23.19231404,83492.33053,9841706,9,0.590916156,929.9285547,FALSE
3426409,25.5,0.04721065,11.85228417,42668.22302,2965754.5,8,0.496346937,871.2898247,FALSE
3275974,26.5,0.029787906,6.21110603,22359.98171,63152760,7,0.205401309,531.6707337,FALSE
3279865,21.3,0.326617897,6.896069696,24825.85091,16031324,0,0.494625779,1111.119501,FALSE
3363422,20.5,0.472106499,22.63231058,81476.31809,71406712,1,0.647647633,698.2094691,FALSE
3426411,23.3,0.130028927,6.901593102,24845.73517,10455498,6,0.542488894,1288.708357,FALSE
3648542,24.8,0.065168838,6.774969107,24389.88879,34857020,7,0.223804858,604.0389135,FALSE
2365014,20.2,0.542050786,11.62298111,41842.73201,52641904,1,0.601910596,391.7308012,TRUE
2446791,18.3,1.30028927,18.55311443,66791.21196,14721872,0,0.705156393,1223.117126,TRUE
3388355,21.5,0.297879063,7.188617288,25879.02223,38532752,3,0.204274329,396.1321172,FALSE
3589591,23.9,0.098637028,8.441616041,30389.81775,58249964,4,0.350799306,349.8669445,FALSE
3605760,20.8,0.411187571,24.80509446,89298.34004,54306052,2,0.483176196,310.4149454,FALSE
3646915,29.4,0.007835018,14.24567221,51284.41996,9008634,7,0.605444671,895.9513531,FALSE
3741151,28.5,0.011858779,8.297877129,29872.35766,46164680,6,0.285439157,286.4109159,FALSE
3430405,20.5,0.472106499,12.28637901,44230.96445,73889424,7,0.462334009,1210.506444,FALSE
2066063,18.1,1.425738833,33.03088644,118911.1912,45835928,0,0.720043497,360.3193506,FALSE
2420738,20.8,0.411187571,16.46871427,59287.37135,63711976,0,0.113389499,360.0748699,FALSE
2424392,21.9,0.247765013,6.271970937,22579.09537,42882140,0,0.280023476,423.617807,FALSE
2446924,20.2,0.542050786,12.38355282,44580.79014,19969966,0,0.436623753,279.9477327,FALSE
3407946,20.8,0.411187571,17.0807392,61490.66114,39896268,1,0.337495846,671.2747175,FALSE
3467147,24.6,0.07145621,14.42926226,51945.34414,69796936,8,0.473358873,395.5750828,FALSE
3555015,23.5,0.118587791,8.835249281,31806.89741,22131798,5,0.182467295,347.4614975,FALSE
3426810,24.4,0.078350176,6.133122815,22079.24213,11071179,8,0.419147867,895.5840332,FALSE
3427740,23.7,0.108153351,7.001439643,25205.18272,18050048,6,0.604362249,1685.114875,FALSE
3092291,18.9,0.986370281,18.31068873,65918.47942,53965368,0,0.672972046,975.0304949,FALSE
3454530,23.1,0.142573883,9.661873017,34782.74286,45834720,8,0.21963466,443.5683426,FALSE
2469356,18.8,1.032856481,18.3107447,65918.68093,53965544,0,0.672778546,975.474298,FALSE
3430492,23.8,0.103285648,8.408508503,30270.63061,28493712,2,0.287353929,418.1175039,FALSE
3430308,21,0.375007522,24.65130532,88744.69914,17007288,9,0.446586987,897.3605869,FALSE
3435543,21.9,0.247765013,2.23567122,8048.416394,44602196,6,0.476009568,1416.604923,FALSE
3648641,21.6,0.284472297,19.89247448,71612.90811,73924008,7,0.163513302,615.0820434,FALSE
3448962,24.6,0.07145621,4.71275234,16965.90842,18626650,6,0.118556889,374.5261155,FALSE
3693145,23,0.149293183,23.84190391,85830.85409,59342320,7,0.493843006,739.6509886,FALSE
3430385,26.2,0.034201093,10.60261398,38169.41032,4377915,8,0.510365487,966.2241181,FALSE
3438957,20.3,0.517654482,4.378156125,15761.36205,49539112,5,0.560843901,1716.300745,FALSE
3561032,21.2,0.342010925,15.42313216,55523.27577,68406872,8,0.131907171,666.3323015,FALSE
2286079,19.2,0.859092601,17.42574111,62732.668,43216596,0,0.526045918,317.7529085,FALSE
3438960,21.1,0.358129403,21.50540147,77419.44528,31496822,8,0.818121298,1202.826934,TRUE
3455742,22.5,0.187948982,18.48188303,66534.77891,35890528,8,0.113927452,345.9227522,FALSE
3736807,27.4,0.019680675,7.858778176,28291.60143,35522072,6,0.279378085,363.1592142,FALSE
3256321,22.1,0.225964377,25.91207736,93283.47849,70961008,0,0.442797297,237.7606641,FALSE
3427734,18.902,0.985462219,5.800509307,20881.8335,53377164,0,0.532519713,1656.80091,FALSE
3092375,21.5,0.297879063,16.62130279,59836.69005,57398320,7,0.226562045,644.8862121,FALSE
3432678,32.1,0.002259644,18.13581412,65288.93083,85540.17969,9,0.682383288,1303.673637,FALSE
3434370,24,0.094197631,14.47005491,52092.19766,24733484,9,0.215795042,635.476913,FALSE
3609842,22.5,0.187948982,4.389517996,15802.26478,53678048,6,0.513651926,1473.409542,FALSE
2190491,20.9,0.392681082,5.035306675,18127.10403,9483281,0,0.234612327,553.3285589,FALSE
3614398,25.5,0.04721065,16.80453953,60496.3423,64706144,1,0.138983176,369.3943637,FALSE
2478784,25.5,0.04721065,16.80452804,60496.30095,64706108,1,0.138943826,369.3537716,FALSE
2307493,18.6,1.132504611,16.07542498,57871.52991,40619556,0,0.587436533,1094.783043,FALSE
3430408,20,0.594346868,13.16295935,47386.65365,28032216,1,0.512861114,945.427135,FALSE
3655395,26.2,0.034201093,3.993831477,14377.79332,6460553,7,0.154222158,303.8551066,FALSE
3733933,27.7,0.017141151,18.03835982,64938.09533,56327328,6,0.228306396,287.0096367,FALSE
3433062,25.4,0.049435619,4.079321004,14685.55561,11974581,8,0.22409857,538.0436079,FALSE
3439808,25.4,0.049435619,10.19933761,36717.61539,8346189.5,9,0.387899461,761.5873809,FALSE
3441128,23.4,0.124176661,7.566647391,27239.93061,8862457,9,0.4869002,1001.629489,FALSE
3550308,28.3,0.013002893,16.35659474,58883.74107,26708242,7,0.465821545,760.653296,FALSE
2003360,15.9,3.926810818,35.22435201,126807.6672,67976904,0,0.745546633,1414.629498,FALSE
2164202,20.8,0.411187571,9.667036263,34801.33055,41857556,0,0.279244562,358.8360815,TRUE
3347493,25.3,0.051765448,5.017942916,18064.5945,25506056,5,0.173857866,357.221115,FALSE
3566465,23,0.149293183,13.13108167,47271.89401,24540670,8,0.085972556,369.5202201,FALSE
3460325,23.7,0.108153351,5.936848043,21372.65295,34395224,6,0.189493966,448.907279,FALSE
3437790,24.4,0.078350176,10.61292741,38206.53866,2191510,8,0.52487613,919.4877724,FALSE
3441126,21.4,0.311917671,13.96017088,50256.61517,11977431,7,0.614410044,1340.528053,TRUE
2085236,18.6,1.132504611,13.42575715,48332.72574,14873867,0,0.311188692,500.678331,TRUE
2386454,20,0.594346868,36.44967808,131218.8411,11140247,0,0.909117802,493.5395323,TRUE
3618806,25.3,0.051765448,7.102037482,25567.33493,17996136,7,0.166098637,489.4401345,FALSE
3733941,20.7,0.430566244,16.29639372,58667.01738,52006876,5,0.668476225,2556.242142,FALSE
3429846,20.8,0.411187571,8.920505605,32113.82018,31914800,0,0.420007828,914.3909044,FALSE
3552575,22.8,0.163696721,7.736506481,27851.42333,24785588,2,0.146120457,369.9654107,FALSE
3619158,26,0.037500752,14.09974994,50759.09978,61738508,7,0.140003183,479.2390746,FALSE
3669052,26.9,0.024776501,10.67300174,38422.80626,34021660,5,0.529891664,420.6787607,FALSE
3696305,24.7,0.068240151,13.35302939,48070.90581,40358244,6,0.181035225,316.2784659,FALSE
2190135,17.2,2.157943048,16.71073737,60158.65452,47134484,0,0.688618314,1047.068522,FALSE
2420262,20.1,0.567596853,8.943326516,32195.97546,69834816,0,0.422646928,730.298583,FALSE
3264323,21.4,0.311917671,10.38205579,37375.40085,35654580,1,0.158824467,370.7093776,FALSE
3666685,26.3,0.03266179,15.32280725,55162.10609,71804912,3,0.403483279,232.0283638,FALSE
3725757,25.7,0.043056624,5.399476258,19438.11453,40974464,4,0.144112198,433.202832,FALSE
3441820,20.9,0.392681082,14.43111594,51952.01739,7041358.5,7,0.438277785,758.6482719,TRUE
3441845,24,0.094197631,7.892528382,28413.10218,13970546,7,0.552443999,1297.997802,FALSE
2162004,18.2,1.361570015,15.9124656,57284.87615,68614216,0,0.664511877,307.0898465,FALSE
2309214,20.4,0.494356193,7.670761771,27614.74238,27715740,1,0.174118921,354.7167319,FALSE
3442842,20,0.594346868,25.72418323,92607.05961,30887734,0,0.619853241,1442.747356,FALSE
3621619,23.2,0.136157002,14.71083888,52959.01998,31691640,1,0.087162916,489.5072974,FALSE
3624059,24.2,0.08590926,19.56226602,70424.15769,39346464,7,0.535942672,203.9917492,FALSE
3680251,21.5,0.297879063,17.31486936,62333.52971,52779800,4,0.522335641,1078.832875,FALSE
3739389,24.7,0.068240151,14.10532815,50779.18135,28172298,8,0.299661543,283.4948676,FALSE
2455184,20.8,0.411187571,12.66809995,45605.15982,51823216,0,0.566597347,278.6821086,TRUE
3102762,24.1,0.089958039,11.07270916,39861.75298,45256772,0,0.012961256,361.1807278,FALSE
3555016,22.4,0.196806745,14.427204,51937.93441,40893720,1,0.497820649,358.0346967,FALSE
3738544,23.2,0.136157002,18.91179919,68082.47707,32617014,7,0.487219688,235.8343637,FALSE
3102731,23.3,0.130028927,21.27914159,76604.90973,46254652,7,0.386102488,281.6012442,FALSE
2359170,20,0.594346868,14.97171516,53898.17456,31234570,1,0.465548281,701.4196249,TRUE
3102756,22.7,0.171411509,7.859504562,28294.21642,2751667.5,2,0.162196079,320.8136523,FALSE
3351221,25.5,0.04721065,4.974902862,17909.6503,71038224,6,0.330790289,704.0241685,FALSE
3367831,20.9,0.392681082,16.78078376,60410.82155,58740956,6,0.363159966,756.4470324,FALSE
3552666,20,0.594346868,23.89020717,86004.74582,56955236,1,0.249617726,707.9530762,FALSE
3484926,26.1,0.03581294,9.807230818,35306.03095,21477740,7,0.123670577,374.388128,FALSE
3739076,20.2,0.542050786,18.38906501,66200.63402,63963592,1,0.228246602,631.2793603,FALSE
3740044,25.4,0.049435619,19.91968509,71710.86631,32342900,7,0.361173954,321.6003083,FALSE
3445071,27.3,0.020608196,6.9390988,24980.75568,920356.9375,7,0.377493595,679.2175541,FALSE
2234145,21.3,0.326617897,8.333027105,29998.89758,40235640,0,0.321244434,331.6348043,TRUE
3063789,23.9,0.098637028,27.21063691,97958.29288,69313664,6,0.438700045,314.1523864,FALSE
3443812,21.4,0.311917671,6.823667287,24565.20223,40472004,5,0.584224207,1901.116977,FALSE
3742055,25,0.059434687,21.69024413,78084.87887,67013088,7,0.459249719,857.8569977,FALSE
3742128,22.2,0.215794305,24.21723389,87182.04201,49148736,7,0.488489747,629.8260917,FALSE
3445599,26.8,0.025944182,9.643268729,34715.76743,2964092.5,8,0.553068483,1178.258971,FALSE
3445627,22.9,0.156329154,10.2041235,36734.8446,36959480,9,0.137004038,621.8133803,FALSE
2206359,18.2,1.361570015,17.06541119,61435.48027,56383876,0,0.303499021,876.4381486,FALSE
3172322,24.5,0.074823838,5.117870159,18424.33257,14256304,7,0.221725384,303.6487144,FALSE
3444296,22.8,0.163696721,12.79586586,46065.11711,28199222,8,0.538526752,409.9439456,FALSE
3556962,26.3,0.03266179,13.76198567,49543.1484,1103177.25,8,0.510362432,731.9284647,FALSE
3648767,23.2,0.136157002,22.05300757,79390.82727,73724904,7,0.423468406,306.0589206,FALSE
3772993,27.197,0.021609264,9.025090709,32490.32655,49690232,6,0.345840444,357.8420271,FALSE
3454730,20.7,0.430566244,12.26280301,44146.09083,58363024,7,0.548177186,1598.097887,FALSE
3557537,22.9,0.156329154,10.92582353,39332.96471,39092644,8,0.256415925,719.1618221,FALSE
3352549,21.9,0.247765013,18.07942149,65085.91738,65237060,1,0.380795828,755.7149455,TRUE
3444372,25.3,0.051765448,4.484084519,16142.70427,15032011,6,0.212593047,372.1315979,FALSE
3508133,23.3,0.130028927,12.3028667,44290.32012,27095334,2,0.201291134,378.4847527,FALSE
3763102,25.2,0.054205079,2.23184345,8034.636422,46040992,3,0.306265214,587.4991946,FALSE
3443811,21.8,0.259441818,12.42251084,44721.03901,24865522,7,0.664610469,1436.44688,TRUE
2309662,19.8,0.651688382,9.389839303,33803.42149,32707432,1,0.21197445,355.0818816,FALSE
2455594,18,1.492931834,37.9367523,136572.3083,58441992,0,0.658253762,852.0779633,FALSE
3426791,22.6,0.179489885,5.420916591,19515.29973,15566639,3,0.16176497,400.7322754,FALSE
3508109,24.5,0.074823838,6.195072341,22302.26043,29942260,7,0.310165067,379.5818636,FALSE
3661498,22.4,0.196806745,19.86144667,71501.20802,73149688,6,0.124734525,449.6669568,FALSE
3712627,25.6,0.045085821,14.08728787,50714.23635,28845592,7,0.3252948,548.485797,FALSE
3714538,20.5,0.472106499,14.633429,52680.34439,70836928,3,0.529383814,428.195506,FALSE
3449132,27.9,0.015632915,10.67145884,38417.25184,616044.5625,8,0.349408662,460.8292675,FALSE
3451019,21.5,0.297879063,10.48470557,37744.94005,42099916,2,0.306474663,392.8110807,FALSE
3589714,24.9,0.062235757,11.77614059,42394.10613,15740699,4,0.53455584,1073.95507,FALSE
3746491,22,0.23661375,8.866094221,31917.9392,49700680,5,0.34973914,841.3658715,FALSE
3454525,25.7,0.043056624,6.688713261,24079.36774,5874166.5,8,0.441683775,910.4314914,FALSE
3454895,25.5,0.04721065,13.32123248,47956.43692,2429705,8,0.59722951,1136.698009,FALSE
2014402,18.6,1.132504611,9.887489826,35594.96337,16904950,0,0.402160524,820.6845374,FALSE
3582084,23.4,0.124176661,14.80128726,53284.63413,40639364,8,0.295161244,534.869404,FALSE
3455135,25.3,0.051765448,8.163166117,29387.39802,8780018,8,0.484440753,1067.50288,FALSE
2299582,18,1.492931834,14.14725292,50930.1105,52558768,0,0.465780055,535.4915117,FALSE
3177232,26,0.037500752,25.39055592,91406.00129,49641016,6,0.492511407,300.8130144,FALSE
3392302,22.2,0.215794305,7.950339027,28621.2205,31834230,2,0.150264235,350.0923018,FALSE
3445443,18,1.492931834,27.34291984,98434.51144,70463072,0,0.826277204,1462.359824,FALSE
